correct,in_candidates,correct_spelling,misspelling,phoneme_rep,suggested,suggested_phoneme,candidates
1.0,1.0,fought,faught,F AO T,fought,F AO T,"['fought', 'faught', 'vaught', 'vought', 'fauth', 'caught', 'fett', 'fette', 'fight', 'feit', 'fite']"
0.0,0.0,fought,fougth,F AW TH,fath,F AE TH,"['fath', 'fout', 'south', 'foth', 'fifth', 'fithe', 'feith', 'fouse', 'mouth', 'faeth']"
0.0,0.0,found,foudn,F AW D AH N,fadden,F AE D AH N,"['fadden', 'cowden', 'bowden', 'gaulden', 'howden', 'faden', 'dowden', 'louden', 'loudon', 'fatten']"
1.0,1.0,foundries,foundaries,F AW N D ER IY Z,foundries,F AW N D R IY Z,"['foundries', 'boundaries', 'boundaries', 'foundering', 'fountains', 'factories', ""factory's"", ""mountleigh's"", ""landry's"", 'soundings']"
1.0,1.0,foundry,foundary,F AW N D ER IY,foundry,F AW N D R IY,"['foundry', 'boundary', 'founders', ""founder's"", ""founders'"", 'foundered', 'boundary', 'founding', 'founded', 'pounders']"
0.0,1.0,friend,freind,F R AY N D,freind,F R AY N D,"['freind', 'frond', 'fronde', 'friend', 'frowned', 'freund', 'grind', 'front', 'framed', 'primed']"
0.0,0.0,friends,firends,F AY ER AH N D Z,fagundes,F AE G AH N D Z,"['fagundes', 'simonds', 'highlands', 'diamonds', ""diamond's"", 'firebirds', ""poland's"", 'pickands', 'foreigners', ""foreigners'""]"
1.0,1.0,fundamental,fundametal,F AH N D AE M AH T AH L,fundamental,F AH N D AH M EH N AH L,"['fundamental', 'fundamental', 'phenomenal', 'fanatical', 'refundable', 'fanatically', 'phenomenally']"
1.0,1.0,fundamentals,fundametals,F AH N D AE M AH T AH L Z,fundamentals,F AH N D AH M EH N AH L Z,"['fundamentals', 'fundamentals', 'fundamental']"
0.0,0.0,fungi,funguses,F AH NG G AH S IH Z,tsongas's,S AO NG G AH S AH Z,"[""tsongas's"", 'bungalows', 'bungling', ""fortas's"", 'buttresses', ""douglas's"", 'functions', ""gavras's"", 'grimaces', ""addidas's"", 'addidases', ""adidas's""]"
0.0,0.0,further,furuther,F Y UH R UW DH ER,curator,K Y UH R AH T ER,"['curator', 'curator', 'furious', 'fuselier', 'fairweather', 'forefather', 'furia', 'furor', 'funeral', 'feuerman']"
1.0,1.0,gases,gasses,G AE S IH Z,gases,G AE S IH Z,"['gases', 'gasses', ""gas's"", 'guesses', 'gases', 'basses', ""bass's"", 'masses', 'passes', 'gassett']"
0.0,0.0,genealogies,geneologies,JH IY N IY AA L AH JH IY Z,technologies,T EH K N AA L AH JH IY Z,"['technologies', ""technologies'"", ""technology's"", 'chronologies', 'etiologies', 'geniality', 'ideologies', 'genealogy', 'etiology', 'etiology']"
1.0,1.0,genealogy,geneology,JH IY N IY AA L AH JH IY,genealogy,JH IY N IY AA L AH JH IY,"['genealogy', 'geniality', 'mineralogy', 'radiology', 'sociology', 'physiology', 'archaeology', 'archeology', 'numerology', 'hymnology']"
1.0,1.0,generally,generaly,JH EH N ER AH L IY,generally,JH EH N ER AH L IY,"['generally', 'generally', 'generali', 'generals', ""general's"", 'generals', ""general's"", 'jauntily', 'kenealy', 'mentally']"
0.0,0.0,genitalia,genialia,JH IY N IY AA L IY AH,tenaglia,T EH N AA G L IY AH,"['tenaglia', 'generali', 'genealogy', 'vigilia', 'sibilia', 'rintala', 'geniality', 'sinopoli', 'penology', 'jabaliya']"
1.0,1.0,goddess,godess,G AA D AH S,goddess,G AA D AH S,"['goddess', 'ghattas', 'geddes', 'godden', 'geddes', ""gaza's"", 'gottis', 'gatos', 'gotaas', 'guidice']"
1.0,1.0,goddesses,godesses,G AA D AH S IH Z,goddesses,G AA D AH S IH Z,"['goddesses', 'bodices', ""guinness's"", 'novices', ""thomas'"", ""thomas's"", 'thomases', 'indices', 'choruses', 'caucuses', ""caucus's""]"
0.0,0.0,going,goign,G OY N,goin,G OY N,"['goin', 'goyne', 'coin', 'coyne', 'boyne', 'goan', 'goen', 'join', 'moines', 'goon']"
0.0,0.0,going,gonig,G OW N IH G,boenig,B OW N IH G,"['boenig', 'hoenig', 'gonet', 'schoenig', 'conic', 'koenig', 'koonig', 'ganic', 'konig', 'golec']"
0.0,0.0,ogling,oging,OW JH IH NG,edging,EH JH IH NG,"['edging', 'aging', 'urging', 'oetting', 'owning', 'etching', 'itching', 'easing', 'egging', 'oozing']"
0.0,1.0,guard,gaurd,G AO R D,gourd,G AO R D,"['gourd', 'gored', 'goard', 'guard', 'gard', 'garde', 'cord', 'chord', 'gort', 'gores', ""gore's""]"
0.0,0.0,government,goverment,G AH V ER M AH N T,goverment,G AH V ER M EH N T,"['goverment', 'governance', 'covenant', 'deferment', 'divergent', 'measurement', 'betterment', 'divergent', 'determent', 'vehement']"
1.0,1.0,government,govorment,G AH V AO R M AH N T,government,G AH V ER N M AH N T,"['government', 'informant', 'advisement', 'absorbent', 'kevorkian', 'goverment', 'argument', 'deportment', 'abridgement', 'governments', ""government's"", ""governments'""]"
1.0,1.0,governmental,govermental,G AH V ER M EH N T AH L,governmental,G AH V ER M EH N T AH L,"['governmental', 'sentimental', 'regimental', 'ornamental', 'judgmental', 'judgemental', 'elemental', 'governments', ""government's"", ""governments'""]"
1.0,1.0,governmental,govormental,G AH V AO R M EH N T AH L,governmental,G AH V ER N M EH N T AH L,"['governmental', 'governmental', 'ornamental', 'governmentally', 'ornamentally']"
1.0,1.0,governor,gouvener,G UW V AH N ER,governor,G AH V ER N ER,"['governor', 'givens', 'heavener', 'goossens', 'usinor', 'cavanah', 'gefinor', 'gumina', 'govoni', 'coogler', 'kugler']"
1.0,1.0,governor,governer,G AH V ER N ER,governor,G AH V ER N ER,"['governor', 'governs', 'governed', 'duvernay', 'southerner', 'lavergne', 'gefinor', 'govoni', 'givins', 'gubbins']"
1.0,1.0,graffiti,grafitti,G R AH F IY T IY,graffiti,G R AH F IY T IY,"['graffiti', 'gravity', 'gravity', 'previti', 'griffitts', 'granito', 'brokini', 'gramercy', 'gramersey', 'graffius']"
1.0,1.0,grammar,grammer,G R AE M ER,grammar,G R AE M ER,"['grammar', 'grammer', 'crammer', 'kramar', 'krammer', 'grama', 'glamour', 'glamor', 'grimmer', 'grammy']"
0.0,0.0,grammatically,gramatically,G R AH M AE T IH K L IY,dramatically,D R AH M AE T IH K L IY,"['dramatically', 'automatically', 'grammatical', 'grammatical', 'automatically', 'dogmatically', 'dramatically', 'thematically', 'magnetically', 'ergonomically']"
0.0,0.0,grammatically,grammaticaly,G R AH M AE T IH K L IY,dramatically,D R AH M AE T IH K L IY,"['dramatically', 'automatically', 'grammatical', 'grammatical', 'automatically', 'dogmatically', 'dramatically', 'thematically', 'magnetically', 'ergonomically']"
1.0,1.0,grateful,greatful,G R EY T F AH L,grateful,G R EY T F AH L,"['grateful', 'graceful', 'frightful', 'fretful', 'grenfell', 'fruitful', 'greatness', 'prayerful', 'dreadful', 'greenfell']"
1.0,1.0,gratefully,greatfully,G R EY T F AH L IY,gratefully,G R EY T F AH L IY,"['gratefully', 'gracefully', 'frightfully', 'dreadfully', 'truthfully', 'gradually', 'wistfully', 'tastefully', 'tactfully', 'graciously']"
1.0,1.0,gratuitous,gratuitious,G R AH T UW IH SH AH S,gratuitous,G R AH T UW AH T AH S,"['gratuitous', 'gratuities', 'crustaceous', 'surreptitious', 'fortuitous', 'gratuity', 'propitious', 'repetitious', 'repetition', 'gravitas']"
0.0,0.0,great,gerat,JH EH R AH T,jarrett,JH EH R AH T,"['jarrett', 'jerod', 'jarratt', 'gerrit', 'zarett', 'jemmott', 'garratt', 'jerel', 'jerrell', 'jheryl']"
0.0,1.0,great,graet,G R IY T,greet,G R IY T,"['greet', 'grete', 'great', 'grate', 'greed', 'grede', 'crete', 'kriete', 'grote', 'groat']"
0.0,1.0,great,grat,G R AE T,grad,G R AE D,"['grad', 'krat', 'kratt', 'glatt', 'grit', 'grout', 'grote', 'groat', 'great', 'grate']"
1.0,1.0,grief,greif,G R IY F,grief,G R IY F,"['grief', 'graef', 'graefe', 'graeff', 'grefe', 'grafe', 'grieve', 'greave', 'greve', 'griep']"
0.0,0.0,grow,grwo,G R UW,grew,G R UW,"['grew', 'graue', 'grewe', 'crew', 'crewe', 'glue', 'glew', 'brew', 'breaux', 'brue']"
0.0,0.0,guanine,gunanine,G UW N AH N IY N,kinnunen,K IH N AH N AH N,"['kinnunen', 'cananea', 'schueneman', 'schuenemann', 'heinonen', 'dunedin', 'huguenin', 'ganymede', 'monagene', 'bernadine', 'bernadene']"
1.0,1.0,guarantee,guarentee,G EH R AH N T IY,guarantee,G EH R AH N T IY,"['guarantee', 'guaranty', 'ferranti', 'warranty', 'barents', 'parents', ""parent's"", ""parents'"", 'seventy', 'galanti']"
1.0,1.0,guaranteed,garanteed,G AE R AH N T IY D,guaranteed,G EH R AH N T IY D,"['guaranteed', 'guarantees', 'guaranties', ""guarantee's"", ""guaranty's"", 'guarantor', 'barentine', 'talented', 'talented', 'barrentine']"
1.0,1.0,guaranteed,guarenteed,G EH R AH N T IY D,guaranteed,G EH R AH N T IY D,"['guaranteed', 'guarantees', 'guaranties', ""guarantee's"", ""guaranty's"", 'guarantor', 'barentine', 'marantette', 'keresztes', 'warranted']"
1.0,1.0,guaranteed,guranteed,G UH R AH N T IY D,guaranteed,G EH R AH N T IY D,"['guaranteed', 'guarantees', 'guaranties', ""guarantee's"", ""guaranty's"", 'warranted', 'warranties', 'laurentiis', 'guarantor', 'barentine']"
1.0,1.0,guarantees,guarentees,G EH R AH N T IY Z,guarantees,G EH R AH N T IY Z,"['guarantees', 'guaranties', ""guarantee's"", ""guaranty's"", 'guaranteed', 'keresztes', 'warranties', 'guarantor', 'laurentiis', 'barentine']"
0.0,1.0,guerrilla,guerrila,G ER IY L AH,gorilla,G ER IH L AH,"['gorilla', 'guerrilla', 'guerilla', 'corella', 'kurilla', 'grella', 'greeley', 'greely', 'corolla', 'corrina']"
1.0,1.0,guerrillas,guerrilas,G ER IY L AH Z,guerrillas,G ER IH L AH Z,"['guerrillas', 'gorillas', 'guerillas', ""guerrillas'"", ""greta's"", 'marinas', 'farinas', 'gulas', ""teresa's"", ""theresa's""]"
1.0,1.0,guidance,guidence,G AY D AH N S,guidance,G AY D AH N S,"['guidance', 'giddens', 'cadence', ""gooden's"", ""haydn's"", 'widens', 'riddance', 'goodenough', 'widened', 'gittens']"
1.0,1.0,guttural,guttaral,G AH T ER AH L,guttural,G AH T ER AH L,"['guttural', 'cutrell', 'gatrell', 'gemayel', 'guttering', 'gemayel', 'futral', 'dieterle', 'literal', 'littoral', 'litteral']"
1.0,1.0,guttural,gutteral,G AH T ER AH L,guttural,G AH T ER AH L,"['guttural', 'cutrell', 'gatrell', 'gemayel', 'guttering', 'gemayel', 'futral', 'dieterle', 'literal', 'littoral', 'litteral']"
1.0,1.0,habeas,habaeus,HH AH B EY AH S,habeas,HH AE B IY AH S,"['habeas', 'tobias', 'meleis', 'debates', ""debate's"", 'phileas', 'hovious', 'piraeus', ""hosea's"", ""hubbell's"", ""hubble's""]"
1.0,1.0,habeas,habeus,HH AE B IY AH S,habeas,HH AE B IY AH S,"['habeas', 'hovious', 'hideous', 'hapless', 'haberle', 'hatteras', 'habits', 'mobius', 'harriott', 'dubious']"
0.0,0.0,happen,ahppen,AA P AH N,aachen,AA K AH N,"['aachen', 'open', 'eappen', 'oppel', 'aasen', 'osten', 'onnen', 'ahmann', 'aman', 'ommen']"
0.0,1.0,happen,hapen,HH EY P AH N,hippen,HH IH P AH N,"['hippen', 'happen', 'hakan', 'haven', 'hasten', 'hainan', 'hanan', 'hagen', 'hagan', 'haman', 'hayman', 'haymon', 'heyman', 'heymann']"
1.0,1.0,happened,hapened,HH EY P AH N D,happened,HH AE P AH N D,"['happened', 'hastened', 'haymond', 'hailand', 'hemond', 'heightened', 'highland', 'heiland', 'hyland', 'helland']"
0.0,0.0,happened,happended,HH AE P EH N D IH D,depended,D IH P EH N D IH D,"['depended', 'high-minded', 'depended', 'defended', 'repented', 'descended', 'commended', 'depending', 'impounded', 'splendid']"
1.0,1.0,happening,hapening,HH EY P AH N IH NG,happening,HH AE P AH N IH NG,"['happening', 'hastening', 'heightening', 'cheapening', 'deepening', 'ripening', 'terpening', 'rationing', 'hoefling', 'deafening']"
0.0,0.0,harass,harras,HH AE R AH Z,harrah's,HH EH R AH Z,"[""harrah's"", 'hallas', 'hanas', ""hanna's"", 'hannahs', 'hashes', 'carras', 'karras', 'harral', 'harrel', 'harrill']"
0.0,0.0,harass,harrassing,HH ER AE S IH NG,harassing,HH ER AE S IH NG,"['harassing', 'haranguing', 'harasses', 'caressing', 'horsing', 'classing', 'whacking', 'corralling', 'hurdling', 'hurtling']"
0.0,0.0,harassed,harased,HH ER EY Z D,crazed,K R EY Z D,"['crazed', 'whizzed', 'grazed', 'braised', 'phrased', 'harangued', 'praised', 'glazed', 'blazed', 'herded']"
0.0,0.0,harassed,harrased,HH EH R AH S T,heresy,HH EH R AH S IY,"['heresy', 'merest', 'terraced', 'barest', 'rarest', 'herald', 'harold', 'harrold', 'herold', 'hippest']"
1.0,1.0,harasses,harases,HH ER EY S IH Z,harasses,HH ER AE S IH Z,"['harasses', 'harassers', 'caresses', ""teresa's"", ""theresa's"", 'graces', ""grace's"", 'traces', 'hoaxes', 'braces', ""brace's""]"
1.0,1.0,harasses,harrases,HH ER EY S IH Z,harasses,HH ER AE S IH Z,"['harasses', 'harassers', 'caresses', ""teresa's"", ""theresa's"", 'graces', ""grace's"", 'traces', 'hoaxes', 'braces', ""brace's""]"
1.0,1.0,harassing,harrasing,HH ER EY S IH NG,harassing,HH ER AE S IH NG,"['harassing', 'caressing', 'gracing', 'tracing', 'bracing', 'haranguing', 'horsing', 'erasing', 'erasing', 'hurtling']"
0.0,1.0,harassment,harasment,HH AE R AH S M AH N T,management,M AE N AH JH M AH N T,"['management', 'battlement', 'debasement', 'tournament', 'sacrament', 'announcment', 'detriment', 'refinement', 'harassment', 'halogenate']"
0.0,0.0,harassment,harrasment,HH EH R AH S M AH N T,settlement,S EH T AH L M AH N T,"['settlement', ""perelman's"", 'divestment', 'divestment', 'debasement', 'enrichment', 'investment', 'enrollment', 'testament', 'detriment']"
0.0,0.0,hare,hace,HH EY S,heyse,HH EY S,"['heyse', 'hayes', 'haze', 'hays', 'hase', 'hayse', 'haese', 'heise', 'heiss', 'hice']"
0.0,0.0,have,ahev,AH HH EH V,ahead,AH HH EH D,"['ahead', 'ahearn', 'ahern', 'aherne', 'above', 'alive', 'amev', ""o'hair"", ""o'hare"", 'ohair', 'ohare']"
0.0,0.0,have,ahve,AA V,of,AH V,"['of', 'of', ""i've"", 'ev', 'og', 'ogg', 'oeuvre', 'irv', 'irve', 'eve', 'yves', 'eave']"
0.0,0.0,heave,haev,HH AA EH V,harv,HH AA R V,"['harv', 'harve', 'harb', 'harff', 'hopf', 'hoene', 'hajek', 'maeve', 'harm', 'harn', 'harne']"
0.0,0.0,have,hvae,HH V EY,whey,HH W EY,"['whey', 'hwe', 'ave', 'hooey', 'why', 'hua', 'hui', ""who're"", 'hurry', 'hurri']"
0.0,0.0,heave,hvea,HH V IY,hooey,HH UW IY,"['hooey', 'hurry', 'hurri', 'hoey', 'howey', 'howie', 'avi', 'av', 'avey', 'avi']"
0.0,0.0,having,hvaing,HH V EY NG,hmong,HH M AO NG,"['hmong', 'hawing', 'huang', 'hwang', 'whang', 'huang', 'hwang', 'hering', 'heuring', 'hoying']"
0.0,1.0,inheritance,inheritage,IH N HH EH R AH T AH JH,inherited,IH N HH EH R AH T IH D,"['inherited', 'inheriting', 'inhabited', 'interrogate', 'inheritor', 'inherits', 'inheritance', 'invariant', 'emeritus', 'inherent']"
1.0,1.0,heroes,heros,HH IH R OW Z,heroes,HH IH R OW Z,"['heroes', ""hero's"", 'heros', 'heroes', ""hero's"", 'hippos', ""miro's"", ""miro's"", ""nero's"", 'fierros']"
0.0,1.0,heterogeneous,heterogenous,HH EH T ER AH JH EH N AH S,heterozygous,HH EH T ER AH Z AY G AH S,"['heterozygous', 'heterogeneous']"
0.0,1.0,wholly,wholy,HH OW L IY,holy,HH OW L IY,"['holy', 'wholly', 'helie', 'hilly', 'hiley', 'hilley', 'healey', 'healy', 'hallie', 'hawley']"
1.0,1.0,hydrophilic,hydropilic,HH AY D R AH P IH L IH K,hydrophilic,HH AY D R AH F IH L IH K,"['hydrophilic', 'hydroponic', 'hydrolyzing', 'hydraulics', 'hydraulic', 'hydropic']"
0.0,0.0,hydrophobic,hydropobic,HH AY D R AH P AA B IH K,hydroponic,HH AY D R AH P AA N IH K,"['hydroponic', 'hydrophilic', 'hydropic']"
1.0,1.0,hygiene,hygeine,HH AY JH EY N,hygiene,HH AY JH IY N,"['hygiene', 'hygeia', 'hodgen', 'hodgin', 'hagin', 'haydn', 'heiden', 'hyden', 'heidorn', 'hymen', 'heiman', 'heimann', 'highman', 'hyman']"
1.0,1.0,hypocrisy,hypocracy,HH IH P AA K R AH S IY,hypocrisy,HH IH P AA K R AH S IY,"['hypocrisy', 'democracy', 'hypocrites', 'hippocrates', 'hippocrates', 'autocracy', 'theocracy', 'impartially', 'democracies', ""democracy's""]"
1.0,1.0,hypocrisy,hypocrasy,HH IH P AA K R AH S IY,hypocrisy,HH IH P AA K R AH S IY,"['hypocrisy', 'democracy', 'hypocrites', 'hippocrates', 'hippocrates', 'autocracy', 'theocracy', 'impartially', 'democracies', ""democracy's""]"
1.0,1.0,hypocrisy,hypocricy,HH IH P AA K R AH S IY,hypocrisy,HH IH P AA K R AH S IY,"['hypocrisy', 'democracy', 'hypocrites', 'hippocrates', 'hippocrates', 'autocracy', 'theocracy', 'impartially', 'democracies', ""democracy's""]"
1.0,1.0,hypocrite,hypocrit,HH IH P AH K R AH T,hypocrite,HH IH P AH K R IH T,"['hypocrite', 'hippodrome', 'hip-pocket', 'patuxet', 'difficult', 'lippincott', 'pawtuxet', 'hypocrites', 'hippocrates', 'interpret']"
1.0,1.0,hypocrites,hypocrits,HH IH P AH K R AH T S,hypocrites,HH IH P AH K R IH T S,"['hypocrites', 'hippocrates', 'hypocrisy', 'patuxets', 'hypocrite', 'hippocrates', 'interprets', 'hippocratic', 'pickpockets', ""applicants'""]"
1.0,1.0,iconoclastic,iconclastic,AY K AH N K L AE S T IH K,iconoclastic,AY K AH N AH K L AE S T IH K,"['iconoclastic', 'scholastic', 'iconoclast']"
0.0,0.0,idea,idae,AY D EY,id,AY D IY,"['id', 'ida', 'aday', ""o'day"", ""o'dea"", 'oday', 'uday', 'isay', 'adey', 'ady', 'eydie']"
0.0,0.0,ideas,idaes,AY D EY Z,ids,AY D IY Z,"['ids', 'eddies', ""eddie's"", 'adas', ""ada's"", ""audi's"", 'aidid', ""audi's"", 'audis', 'erdos']"
0.0,0.0,ides,idesa,AY D EH S AH,odessa,OW D EH S AH,"['odessa', 'adela', 'odella', 'ident', 'teressa', 'adaza', 'odyssey', 'idler', 'indica', 'edana']"
1.0,1.0,identical,identicial,AY D EH N T IH SH AH L,identical,AY D EH N T IH K AH L,"['identical', 'identikit', 'identities', 'plentiful', 'identifier', 'identifies', 'identified', 'dentition', 'beneficial', 'identics']"
0.0,0.0,ideologies,idealogies,AY D IY L AH JH IY Z,otologies,OW T AA L AH JH IY Z,"['otologies', 'analogies', 'apologies', ""biology's"", 'idealism', 'prodigies', ""prodigy's"", 'idolatry', 'realities', 'ideologues']"
0.0,0.0,ideology,idealogy,AY D IY L AH JH IY,otology,OW T AA L AH JH IY,"['otology', 'ethology', 'analogy', 'ecology', 'apology', 'idealist', 'ecology', 'trilogy', 'zoology', 'theology']"
1.0,1.0,idiosyncratic,ideosyncratic,AY D IY OW S IH N K R AE T IH K,idiosyncratic,IH D IY OW S IH N K R AE T IH K,['idiosyncratic']
0.0,1.0,illegitimacy,illegimacy,IH L EH JH AH M AH S IY,diplomacy,D IH P L OW M AH S IY,"['diplomacy', 'intimacy', 'illegible', 'legitimacy', 'clemency', 'legitimacy', 'militancy', 'illegitimacy', 'religiously', 'regiments']"
1.0,1.0,illegitimate,illegitmate,IH L EH JH IH T M EY T,illegitimate,IH L IH JH IH T AH M IH T,"['illegitimate', 'legislate', 'eliminate', 'eliminates', 'legitimate', 'levitate', 'legislates', 'levitated', 'militate']"
1.0,1.0,illogical,ilogical,IH L AA JH IH K AH L,illogical,IH L AA JH IH K AH L,"['illogical', 'illegible', 'ironical', 'chronicle', 'inimical', 'clavicle', 'clinical', 'tropical', 'clerical', 'classical']"
1.0,1.0,illusion,illution,IH L UW SH AH N,illusion,IH L UW ZH AH N,"['illusion', 'aleutian', 'elation', 'allusion', 'emotion', 'emission', 'edition', 'cloonan', 'eleven', 'gluten']"
1.0,1.0,imaginary,imaginery,IH M AE JH AH N EH R IY,imaginary,IH M AE JH AH N EH R IY,"['imaginary', 'illusionary', 'emergencies', 'imagineer', 'dictionary', 'pulmonary', 'imagineering', 'emergency', 'mercenary', 'missionary']"
1.0,1.0,imaginary,imagenary,IH M AE JH AH N EH R IY,imaginary,IH M AE JH AH N EH R IY,"['imaginary', 'illusionary', 'emergencies', 'imagineer', 'dictionary', 'pulmonary', 'imagineering', 'emergency', 'mercenary', 'missionary']"
0.0,1.0,imagine,imagin,IH M AH JH IH N,imogene,IH M AH JH IY N,"['imogene', 'imaging', 'emerging', 'imagine', 'imogen', 'images', 'images', 'emerges', 'imagery', 'emerging']"
0.0,1.0,imbalance,inbalance,IH N B AE L AH N S,unbalance,AH N B AE L AH N S,"['unbalance', 'imbalance', 'insolence', 'envelops', 'indolent', 'insolent', 'inhalant', 'incidence', 'insurance', 'incidence']"
1.0,1.0,imitate,immitate,IH M AH T EY T,imitate,IH M AH T EY T,"['imitate', 'immolate', 'annotate', 'irritate', 'agitate', 'emanate', 'acetate', 'innovate', 'irrigate', 'emitted']"
1.0,1.0,imitated,immitated,IH M AH T EY T IH D,imitated,IH M AH T EY T IH D,"['imitated', 'imitative', 'imitating', 'annotated', 'irritated', 'immolated', 'emanated', 'innovated', 'irrigated', 'irritating']"
1.0,1.0,imitating,immitating,IH M IH T EY T IH NG,imitating,IH M AH T EY T IH NG,"['imitating', 'irritating', 'immolating', 'imitators', 'imitated', 'imitative', 'annotating', 'annotating', 'agitating', 'emanating']"
1.0,1.0,imitator,immitator,IH M AH T EY T ER,imitator,IH M AH T EY T ER,"['imitator', 'imitates', 'annotator', 'agitator', 'innovator', 'immolates', 'irrigator', 'allocator', 'animator', 'educator']"
1.0,1.0,immediately,emmediately,IH M IY D IY AH T L IY,immediately,IH M IY D IY AH T L IY,"['immediately', 'imminently', 'indubiously', 'intimately', 'immediacy', 'idiotically', 'moderately', 'obediently', 'tediously', 'modestly']"
1.0,1.0,immediately,imediately,IH M IY D IY AH T L IY,immediately,IH M IY D IY AH T L IY,"['immediately', 'imminently', 'indubiously', 'intimately', 'immediacy', 'idiotically', 'moderately', 'obediently', 'tediously', 'modestly']"
1.0,1.0,immediately,immediatley,IH M IY D IY AH T L IY,immediately,IH M IY D IY AH T L IY,"['immediately', 'imminently', 'indubiously', 'intimately', 'immediacy', 'idiotically', 'moderately', 'obediently', 'tediously', 'modestly']"
0.0,1.0,immediately,immidately,IH M AH D EY T L IY,imitating,IH M AH T EY T IH NG,"['imitating', 'imitated', 'imitative', 'immolated', 'immolating', 'emotionally', 'imitable', 'imitator', 'immediately', 'moderately']"
1.0,1.0,immediately,immidiately,IH M IH D IY AH T L IY,immediately,IH M IY D IY AH T L IY,"['immediately', 'imminently', 'indubiously', 'efficiently', 'intimately', 'moderately', 'immediacy', 'hideously', 'idiotically', ""imperial's""]"
1.0,1.0,immense,imense,IH M EH N S,immense,IH M EH N S,"['immense', 'emens', 'evince', 'amend', 'offense', 'amex', 'emits', 'event', 'ejects', 'emmons']"
0.0,0.0,immigrant,inmigrant,IH N M AH G R AH N T,indignant,IH N D IH G N AH N T,"['indignant', 'indifferent', 'incumbent', 'indulgent', 'investment', 'enrichment', 'invariant', 'internment', 'integrity', 'integrates']"
0.0,0.0,immigrants,inmigrants,IH N M AH G R AH N T S,incumbents,IH N K AH M B AH N T S,"['incumbents', ""incumbent's"", 'engagements', 'investments', ""investment's"", ""investments'"", 'enticements', 'incitements', 'indictments', 'informants']"
1.0,1.0,impeach,inpeach,IH N P IY CH,impeach,IH M P IY CH,"['impeach', 'earpiece', 'impede', 'enrich', 'input', 'indies', 'indeed', 'india', 'engage', 'incase']"
1.0,1.0,impedance,impedence,IH M P IY D AH N S,impedance,IH M P IY D AH N S,"['impedance', 'impotence', 'impatience', 'impatiens', 'impotent', 'impatient', 'imbalance', 'incidence', 'incidence', 'impassioned']"
1.0,1.0,impolite,inpolite,IH N P AH L AY T,impolite,IH M P AH L AY T,"['impolite', 'insulate', 'engulfed', 'israelite', 'hypolite', 'invalid', 'invalid', 'annihilate', 'inverlat', 'infinite']"
1.0,1.0,imprisonment,inprisonment,IH N P R IH Z AH N M AH N T,imprisonment,IH M P R IH Z AH N M AH N T,"['imprisonment', 'environment', 'infringement', 'infringements', 'environments', ""environment's""]"
0.0,0.0,improvisation,improvision,IH M P R AH V IH ZH AH N,improvises,IH M P R AH V AY Z AH Z,"['improvises', 'improvises', 'improvising', 'macrovision', 'multivision', 'imposition', 'imprisoning', 'improvement', 'misprision', 'imprison']"
1.0,1.0,inaccessible,inaccessable,IH N AH K S EH S AH B AH L,inaccessible,IH N AH K S EH S AH B AH L,"['inaccessible', 'irrepressible', 'inadmissible', 'ineluctible', 'inflexible', 'ineradicable', 'inexorable', 'incredible', 'expendable', 'dispensable']"
1.0,1.0,inappropriate,inappropiate,IH N AH P R OW P IY AH T,inappropriate,IH N AH P R OW P R IY IH T,"['inappropriate', 'appropriate', 'appropriates', 'appropriator', 'appropriate']"
1.0,1.0,incompatibility,incompatiblity,IH N K AA M P AH T IH B L IH T IY,incompatibility,IH N K AA M P AH T IH B IH L IH T IY,['incompatibility']
1.0,1.0,incompetence,incompetance,IH N K AA M P AH T AH N S,incompetence,IH N K AA M P AH T AH N S,"['incompetence', 'incompetent', 'incontinence', 'incompetents', 'uncompensate', 'incomparable', 'incompetency', 'omnipotence', 'inconstancy', 'concomitant']"
1.0,1.0,incompetent,incompetant,IH N K AA M P AH T AH N T,incompetent,IH N K AA M P AH T AH N T,"['incompetent', 'incompetence', 'incontinent', 'uncompensate', 'incompetents', 'incompetency', 'incomparable', 'concomitant', 'omnipotent', 'competent']"
1.0,1.0,incorporation,incorperation,IH N K AO R P ER EY SH AH N,incorporation,IH N K AO R P ER EY SH AH N,"['incorporation', 'incarceration', 'incorporating', 'incorporated', 'bancorporation', 'incrustation', 'incarnation', 'inauguration', 'information', 'incorporates']"
0.0,0.0,incorruptible,incorruptable,IH N K ER AH P T AH B AH L,ineluctible,IH N AH L AH K T AH B AH L,"['ineluctible', 'incomparable', 'intractable', 'inheritable', 'incorrigible', 'inscrutable', 'indomitable', 'interminable', 'inequitable', 'ineradicable']"
1.0,1.0,incredible,increadible,IH N K R IY D AH B AH L,incredible,IH N K R EH D AH B AH L,"['incredible', 'untreatable', 'incredibly', 'incurable', 'degradable', 'injectable', 'unreadable', 'unreadable', 'invariable', 'recordable']"
1.0,1.0,incredible,incredable,IH N K R EH D AH B AH L,incredible,IH N K R EH D AH B AH L,"['incredible', 'incredibly', 'incurable', 'incredulous', 'degradable', 'regrettable', 'ineligible', 'inevitable', 'investable', 'injectable']"
0.0,0.0,incunabula,incunabla,IH NG K Y UW N AH B L AH,incubation,IH NG K Y UW B EY SH AH N,['incubation']
