correct,in_candidates,correct_spelling,misspelling,phoneme_rep,suggested,suggested_phoneme,candidates
1.0,1.0,nickelodeon,nickleodeon,N IH K L IY OW D IY AH N,nickelodeon,N IH K IH L OW D IY AH N,['nickelodeon']
0.0,1.0,niece,neice,N IY S,nice,N IY S,"['nice', 'niece', 'knees', 'ness', 'nurse', 'nice', 'gneiss', 'noyce', 'nous', 'noose']"
1.0,1.0,noticeably,noticably,N OW T AH K AH B L IY,noticeably,N OW T IH S AH B L IY,"['noticeably', 'noticeable', 'notably']"
1.0,0.0,nuzzled,nozled,N AA Z AH L D,nuzzled,N AH Z AH L D,"['nozzles', 'nestled', 'jostled', 'muzzled', 'nozzle', 'nodular', 'puzzled', 'gnarled', 'needled', 'nibbled']"
1.0,1.0,obfuscate,obsfuscate,AA B S F AH S K EY T,obfuscate,AA B F AH S K EY T,"['obfuscate', 'confiscate']"
0.0,0.0,objects,objectsion,AH B JH EH K T SH AH N,objection,AH B JH EH K SH AH N,"['objection', 'objections', 'objected', 'subsection']"
0.0,0.0,occasion,ocassion,OW K AE SH AH N,cashen,K AE SH AH N,"['omission', 'ovation', 'auction', 'action', 'passion', 'location', 'vocation', 'auction', 'fashion', 'caution']"
0.0,0.0,occasionally,accosinly,AH K AA Z AH N L IY,commonly,K AA M AH N L IY,"['commonly', 'uncommonly']"
0.0,0.0,occasionally,occusionaly,AH K Y UW ZH AH N AH L IY,,,[]
0.0,1.0,occupied,occuppied,AA K AH P IY D,arkadi,AA R K AH D IY,"['copied', 'occupied', 'occupy', 'caprice', 'gossipy', 'auckland']"
0.0,0.0,occurrence,occurence,AH K Y UH R AH N S,assurance,AH SH UH R AH N S,"['assurance', 'curious', 'curacao']"
1.0,1.0,octogenarian,octagenarian,AA K T AH JH AH N EH R IY AH N,octogenarian,AA K T AH JH IH N EH R IY AH N,['octogenarian']
0.0,1.0,old,olf,OW L F,elf,EH L F,"['elf', 'oles', 'old', 'ollie', 'ole', 'ola', 'ralph', 'roles', 'rolls', 'older']"
1.0,1.0,opossum,opposim,AH P AA Z AH M,opossum,OW P AA S AH M,"['opossum', 'possum', 'posit', 'spasm', 'prism', 'polymer', 'aplomb', 'possums', 'plazas']"
1.0,1.0,organize,organise,AO R G AH N IY Z,organize,AO R G AH N AY Z,"['organize', 'organizer', 'agonies', 'organs', 'ironies', 'organelles', 'organized', 'orphans', 'tyrannies', 'organ']"
1.0,1.0,organize,organiz,AO R G AH N IH Z,organize,AO R G AH N AY Z,"['organize', 'organizer', 'organs', 'orphans', 'organic', 'organelles', 'organized', 'morgans', 'gorgons', 'torrens']"
0.0,1.0,orient,orientate,AO R IY EH N T EY T,oriented,AO R IY EH N T AH D,"['oriented', 'oriented', 'oriental', 'orient']"
1.0,1.0,oscilloscope,oscilascope,AO S AH L AH S K OW P,oscilloscope,AO S IH L AH S K OW P,"['oscilloscope', 'oscilloscopes']"
0.0,0.0,parameter,parametic,P EH R AH M EH T IH K,paramedic,P EH R AH M EH D IH K,"['paramedic', 'parametric', 'paralytic', 'parasitic', 'aromatic', 'paramedics', 'prophetic']"
0.0,0.0,parameters,paramers,P ER EY M ER Z,famers,F EY M ER Z,"['painters', 'papers', 'pagers', 'pacers', 'gamers', 'parades', 'lamers', 'primers', 'framers', 'plumbers']"
0.0,0.0,parameters,paranets,P EH R AH N EH T S,baronets,B EH R AH N EH T S,"['parents', 'coronets', 'parasites', 'parakeets', 'parachutes', 'barents', 'baronet', 'parapet', 'pennants', 'peasants']"
0.0,0.0,particular,partrucal,P AA R T R UW K AH L,particle,P AA R T AH K AH L,"['particle', 'particle']"
0.0,1.0,pattern,patten,P AE T AH N,patton,P AE T AH N,"['patton', 'patten', 'paton', 'patin', 'pattern', 'fatten', 'baton', 'batten', 'pathan', 'satin']"
1.0,1.0,peremptory,preemptory,P R IY EH M P T ER IY,peremptory,P ER EH M P T ER IY,"['peremptory', 'preempts', 'preempting', 'preempted', 'preemptive', 'preempt']"
1.0,1.0,permissible,permissable,P ER M IH S AH B AH L,permissible,P ER M IH S AH B AH L,"['permissible', 'immiscible', 'permeable', 'admissible', 'personable', 'miscible']"
1.0,1.0,permission,permition,P ER M IH SH AH N,permission,P ER M IH SH AH N,"['permission', 'promotion', 'omission', 'emission', 'commission', 'permissions', 'petition', 'percussion', 'position', 'remission']"
1.0,1.0,permissive,permmasivie,P ER M AH S IH V IY,permissive,P ER M IH S IH V,['permissive']
1.0,1.0,phenomenal,phenominal,F AH N AA M AH N AH L,phenomenal,F AH N AA M AH N AH L,"['phenomenal', 'phenomena', 'phenomenally', 'phenomenon', 'abdominal', 'nominal']"
1.0,1.0,phone,fone,F OW N,phone,F OW N,"['phone', 'fen', 'fun', 'fin', 'finn', 'fawn', 'foam', 'fain', 'feign', 'fane']"
0.0,0.0,phonetic,funetik,F Y UW N T IH K,frantic,F R AE N T IH K,"['frantic', 'punic', 'munich']"
1.0,1.0,picturesque,picaresque,P IH K AH R EH S K,picturesque,P IH K CH ER AH S K,['picturesque']
1.0,1.0,playwright,playwrite,P L EY R AY T,playwright,P L EY R AY T,"['playwright', 'placed', 'fluorite', 'playwrights', 'fluorite', 'playmate', 'placate', 'playroom', 'albright', 'perlite']"
1.0,1.0,police,pollice,P AH L IY S,police,P AH L IY S,"['police', 'felice', 'please', 'pleas', 'patrice', 'pulleys', 'place', 'gullies', 'puppies', 'fleece']"
0.0,1.0,politic,politict,P AA L AH T IH K T,politics,P AA L AH T IH K S,"['politics', 'politic', 'politicking']"
0.0,0.0,politician,polation,P OW L EY SH AH N,proration,P R OW R EY SH AH N,"['proration', 'probation', 'pollution', 'volition', 'palatial', 'relation', 'dilation', 'notation', 'vocation', 'donation']"
1.0,1.0,polygamy,poligamy,P AA L IH G AE M IY,polygamy,P AH L IH G AH M IY,['polygamy']
1.0,1.0,polypropylene,polypropalene,P AA L IY P R AH P AH L IY N,polypropylene,P AA L IY P R OW P AH L IY N,['polypropylene']
0.0,1.0,portray,protray,P R OW T R EY,proto,P R OW T AH,"['protege', 'protests', 'protein', 'prorate', 'proton', 'portray', 'rotate', 'protrude', 'poetry', 'protease']"
1.0,1.0,possible,possable,P AA S AH B AH L,possible,P AA S AH B AH L,"['possible', 'passable', 'peaceable', 'probable', 'parable', 'potable', 'miscible', 'washable', 'possibly', 'pliable']"
1.0,1.0,practical,practicle,P R AE K T IH K AH L,practical,P R AE K T IH K AH L,"['practical', 'tactical', 'practically', 'particle', 'impractical']"
0.0,0.0,pragmatism,pragmaticism,P R AE G M AE T AH S IH Z AH M,,,[]
1.0,1.0,preceding,preceeding,P R IY S IY D IH NG,preceding,P R IY S IY D IH NG,"['preceding', 'proceeding', 'proceeding', 'presiding', 'preceded', 'receding', 'preceded', 'proceeded', 'preceded', 'proceedings']"
0.0,0.0,precision,precion,P R EH SH AH N,prussian,P R AH SH AH N,"['prussian', 'freshen', 'passion', 'precious', 'previn', 'freshener', 'potion', 'session', 'perron', 'hessian']"
0.0,0.0,precision,precios,P R EH S IY OW Z,proceeds,P R AH S IY D Z,"['proceeds', 'precedes', 'proceeds', 'frescoes', 'presses', 'presses', 'presto', 'orestes', 'prestige']"
1.0,0.0,prefixed,prefixt,P R IY F IH K S T,prefixed,P R IY F IH K S T,"['prefix', 'pretext', 'prefect', 'predict', 'predicts', 'precast', 'predicts', 'precincts', 'precinct', 'refocused']"
0.0,0.0,prefixes,prefices,P R EH F AH S IH Z,professes,P R AH F EH S IH Z,"['professes', 'prophesies', 'crevices', 'prophecies', 'premises', 'prefaced', 'preferences', 'preferences', 'presences', 'produces']"
1.0,1.0,prerogative,perogative,P ER AA G AH T IH V,prerogative,P ER AA G AH T IH V,"['prerogative', 'positive', 'prerogatives', 'productive']"
1.0,1.0,privilege,privielage,P R IH V IY L IH JH,privilege,P R IH V IH L IH JH,"['privilege', 'prevailing', 'privileged', 'revealing']"
1.0,1.0,privilege,priviledge,P R IH V L IH JH,privilege,P R IH V IH L IH JH,"['privilege', 'pillage', 'privileged', 'pillaged', 'prelim', 'prevailing', 'prevail', 'prevails', 'prevailed']"
1.0,1.0,problematic,proplematic,P R AA P L AH M AE T IH K,problematic,P R AA B L AH M AE T IH K,"['problematic', 'programmatic']"
1.0,1.0,procedures,proceedures,P R AH S IY JH ER Z,procedures,P R AH S IY JH ER Z,"['procedures', 'procedures', 'proceeds', 'procedure', 'procedural', 'procedure', 'receivers', 'professors', 'producers']"
1.0,1.0,pronunciation,pronensiation,P R AH N EH N S IY EY SH AH N,pronunciation,P R AH N AH N S IY EY SH AH N,"['pronunciation', 'pronunciation', 'pronunciations']"
0.0,0.0,pronunciation,pronisation,P R AA N AH Z EY SH AH N,proposition,P R AA P AH Z IH SH AH N,"['proposition', 'propagation', 'provocation']"
1.0,1.0,pronunciation,pronounciation,P R AH N AW N S IY EY SH AH N,pronunciation,P R AH N AH N S IY EY SH AH N,"['pronunciation', 'pronunciation', 'pronunciations']"
1.0,1.0,properly,properally,P R AA P ER AH L IY,properly,P R AA P ER L IY,"['properly', 'property', 'promptly', 'probably', 'promptly', 'properties', 'improperly']"
0.0,0.0,psychologist,pscolgst,S K OW L G S T,colgate,K OW L G EY T,['colgate']
0.0,0.0,psychologist,psicolagest,S IH K AH L IH JH IH S T,,,[]
1.0,1.0,psychologist,psycolagest,S AY K AH L IH JH AH S T,psychologist,S AY K AA L AH JH AH S T,"['psychologist', 'cyclist']"
0.0,0.0,psychologist,sicolagest,S IH K AH L IH JH EH S T,,,[]
1.0,1.0,pursue,persue,P ER S UW,pursue,P ER S UW,"['pursue', 'purser', 'percy', 'purdue', 'pursed', 'peru', 'purse', 'pursuit', 'pursued', 'pursues']"
0.0,0.0,pursue,presue,P R IH Z UW,pizzo,P IH Z OW,"['preserve', 'prisoner', 'prissy', 'presume', 'praised', 'prison', 'prism', 'prefer', 'privy', 'primmer']"
0.0,0.0,pursued,presued,P R IH Z UW D,preside,P R IH Z AY D,"['preside', 'presume', 'preserved', 'precede', 'presumed', 'prelude', 'preside', 'preserve', 'prisoner', 'preferred']"
1.0,1.0,quiz,quoz,K W AA Z,quiz,K W IH Z,"['quiz', 'quad', 'coif', 'quaff', 'kwan', 'choirs', 'queers', 'ques', 'quark', 'clause', 'claus', 'claws']"
0.0,0.0,raccoon,reccona,R EH K OW N AH,ragona,R AA G OW N AH,"['reckon', 'ramona', 'retina', 'reckoned', 'reckons', 'ancona', 'corona', 'krona', 'krone', 'ravenna']"
1.0,1.0,radius,radious,R EY D IY AH S,radius,R EY D IY AH S,"['radius', 'radial', 'radium', 'odious', 'radios', 'alias', 'radiance', 'tedious', 'radiate', 'redness']"
1.0,0.0,rampantly,ramplily,R AE M P L AH L IY,rampantly,R AE M P AH N T L IY,[]
1.0,1.0,rank,wrank,R AE NG K,rank,R AE NG K,"['rank', 'lank', 'rink', 'sank', 'tank', 'dank', 'yank', 'hank', 'shank', 'thank']"
1.0,1.0,receive,recieve,R IH S IY V,receive,R IH S IY V,"['receive', 'receive', 'receive', 'deceive', 'relieve', 'recede', 'receipt', 'receiver', 'receiver', 'retrieve']"
0.0,0.0,recognize,reconise,R EH K AH N IY Z,reckons,R EH K AH N Z,"['reckons', 'lebanese', 'mechanize', 'reckoning', 'revenues', 'seconds', 'recipes', 'celanese', 'felonies', 'remedies']"
1.0,1.0,recommend,reccomend,R EH K AH M EH N D,recommend,R EH K AH M EH N D,"['recommend', 'recommends', 'recompense', 'recommended', 'recommended', 'recommending', 'commend', 'reckoned']"
0.0,0.0,rectangle,rectangeles,R EH K T AE N JH AH L AH S,,,[]
0.0,1.0,recurring,reoccurring,R IY AH K ER IH NG,wreaking,R IY K IH NG,"['wreaking', 'reeking', 'recurring', 'recurring', 'reacting', 'retiring', 'rewiring', 'trucking', 'reaffirming', 'reasserting']"
0.0,0.0,redesign,redign,R IY D AY N,redone,R IY D AH N,"['redone', 'resign', 'resign', 'eden', 'redrawn', 'radon', 'retain', 'return', 'reading', 'rodin']"
1.0,1.0,regardless,irregardless,IH R AH G AA R D L AH S,regardless,R AH G AA R D L AH S,"['regardless', 'irregardless']"
1.0,1.0,repetition,repitition,R EH P IH T IH SH AH N,repetition,R EH P AH T IH SH AH N,"['repetition', 'repetitious', 'repetitions', 'rhetorician']"
0.0,0.0,replacement,replasments,R IY P L AE Z M AH N T S,replacements,R IY P L EY S M AH N T S,['replacements']
1.0,1.0,resemblance,reseblence,R IY Z EH B AH L AH N S,resemblance,R IY Z EH M B L AH N S,"['resemblance', 'resemblance']"
0.0,0.0,respect,respct,R EH S P IY T IY,ruscitti,R UW S CH IY T IY,"['recipes', 'respite', 'repartee']"
0.0,0.0,respectfully,respecally,R EH S P IH K L IY,,,[]
0.0,0.0,responsible,reposable,R IH P OW Z AH B AH L,repairable,R IH P EH R AH B AH L,"['repairable', 'repeatable', 'disposable']"
0.0,1.0,room,roon,R UW N,rune,R UW N,"['rune', 'loon', 'room', 'soon', 'rhone', 'roan', 'moon', 'noon', 'rule', 'run']"
0.0,0.0,roughly,rought,R AO T,wrought,R AO T,"['wrought', 'rot', 'lot', 'roar', 'wrote', 'rote', 'roth', 'ret', 'right', 'write', 'wright', 'rite']"
0.0,0.0,rudimentary,rudemtry,R UW D AH M T R IY,,,[]
1.0,1.0,running,runnung,R AH N AH NG,running,R AH N IH NG,"['running', 'among', 'raining', 'reigning', 'reining', 'sunning', 'rushing', 'dunning', 'shunning', 'rubbing']"
0.0,0.0,sacrilegious,sacreligious,S AE K R IH L IH JH AH S,,,[]
0.0,0.0,safely,saftly,S AE F T L IY,softly,S AO F T L IY,"['softly', 'deftly', 'safflower', 'swiftly', 'saintly', 'lastly', 'vastly', 'ghastly', 'sweetly', 'stately']"
0.0,0.0,salute,salut,S AE L AH T,salad,S AE L AH D,"['salad', 'palette', 'pallet', 'palate', 'ballot', 'zealot', 'saboteur', 'zealot', 'celt', 'sellout']"
1.0,1.0,satisfy,satifly,S AE T AH F L AY,satisfy,S AE T AH S F AY,"['satisfy', 'certify', 'ratify', 'satisfy', 'certifies', 'certified', 'ratifies', 'ratified', 'gratify', 'satellite']"
0.0,1.0,scrabble,scrabdle,S K R AE B D AH L,scandal,S K AE N D AH L,"['scandal', 'scrabble', 'scramble', 'scribble', 'straddle', 'scribbled', 'scribbles']"
0.0,0.0,section,secion,S IY SH AH N,session,S EH SH AH N,"['session', 'semen', 'seaman', 'seamen', 'seton', 'season', 'grecian', 'ration', 'nation', 'haitian']"
1.0,1.0,segments,segements,S IY JH M AH N T S,segments,S EH G M AH N T S,"['segments', 'judgments', 'judgements', 'regents', 'reagents', 'sealants', 'basements', 'sergeants', 'reagents']"
0.0,1.0,seize,sieze,S IY Z,sees,S IY Z,"['sees', 'seas', 'seize', 'cease', 'sows', 'says', 'cheese', 'says', 'size', 'sighs']"
1.0,1.0,sense,sence,S EH N S,sense,S EH N S,"['sense', 'cents', 'sens', 'since', 'fence', 'pence', 'sent', 'cent', 'scent', 'tense']"
1.0,1.0,separate,seperate,S EH P ER EY T,separate,S EH P ER EY T,"['separate', 'separate', 'serrate', 'separate', 'separates', 'saturate', 'decorate', 'federate', 'generate', 'venerate']"
0.0,1.0,several,seferal,S EH F R AH L,saffell,S AE F AH L,"['settle', 'several', 'saffron', 'separate', 'federal', 'general', 'sterile', 'spiral', 'cyril', 'severally']"
0.0,1.0,sherbet,sherbert,SH ER B ER T,sherbert,SH ER B ER T,"['sherbet', 'schubert', 'herbert', 'shirked', 'ebert', 'showboat', 'pervert', 'pervert', 'hebert', 'turbot']"
0.0,0.0,signal,singal,S IH NG G AH L,single,S IH NG G AH L,"['single', 'tingle', 'shingle', 'dingle', 'mingle', 'bingle', 'jingle', 'tingler', 'singles', 'singled']"
1.0,1.0,simplicity,cimplicity,S IH M P L IH S AH T IY,simplicity,S IH M P L IH S AH T IY,"['simplicity', 'simplicity', 'complicity', 'simplistic', 'implicit', 'implicitly']"
0.0,0.0,simplicity,simpfilty,S IH M P F IH L T IY,,,[]
0.0,1.0,simply,simplye,S IH M P L AY,simpler,S IH M P L ER,"['simpler', 'simply', 'sampler', 'simpler', 'imply', 'comply', 'similar', 'supply', 'simple', 'supplier']"
0.0,1.0,site,sitte,S IH T,sit,S IH T,"['sit', 'sid', 'cid', 'sate', 'set', 'sat', 'site', 'sight', 'cite', 'sear', 'sere']"
0.0,1.0,situation,situration,S IH CH ER EY SH AH N,saturation,S AE CH ER EY SH AH N,"['saturation', 'situation', 'cetacean', 'separation', 'maturation', 'liberation', 'situations', 'laceration', 'cistercian', 'ulceration']"
0.0,1.0,smile,smil,S M IH L,smail,S M EY L,"['smell', 'smile', 'smear', 'small', 'still', 'swill', 'skill', 'spill', 'smith', 'smaller']"
0.0,0.0,sneaked,snuck,S N AH K,snuck,S N AH K,"['snug', 'snack', 'snake', 'sneak', 'snuff', 'snook', 'snub', 'stuck', 'enoch', 'snicker']"
1.0,1.0,sometimes,sometmes,S AH M T M Z,sometimes,S AH M T AY M Z,"['sometimes', 'sometimes', 'summaries', 'summarize', 'summons', 'succumbs', 'sometime', 'somoza', 'summertime', 'summits']"
0.0,1.0,sonic,soonec,S UW N IH K,sulek,S UW L IH K,"['sonic', 'tunic', 'cynic', 'scenic', 'sumac', 'eunuch', 'sooner', 'sunni', 'unique', 'phonic']"
0.0,0.0,specifically,specificialy,S P EH S IH F IH SH AH L IY,,,[]
1.0,1.0,spell,spel,S P EH L,spell,S P EH L,"['spell', 'spill', 'spare', 'spiel', 'spall', 'spool', 'spoil', 'snell', 'smell', 'sped']"
1.0,1.0,spoke,spoak,S P OW K,spoke,S P OW K,"['spoke', 'spec', 'speck', 'spic', 'speak', 'spake', 'spook', 'spike', 'spock', 'smoke']"
1.0,1.0,sponsored,sponsered,S P AH N S ER D,sponsored,S P AA N S ER D,"['sponsored', 'sponged', 'sponsors', 'censored', 'spaniard', 'spencer', 'spenser', 'sponsor', 'spinster', 'sputtered']"
0.0,1.0,steering,stering,S T EH R IH NG,staring,S T EH R IH NG,"['staring', 'steering', 'starring', 'storing', 'scaring', 'stemming', 'sparing', 'swearing', 'stepping', 'snaring']"
1.0,1.0,stomach,stumach,S T AH M AH K,stomach,S T AH M AH K,"['stomach', 'stomachs', 'stump', 'struck', 'stumper', 'stubble', 'stumped', 'stumps', 'ottoman', 'stunk']"
1.0,1.0,straitjacket,straightjacket,S T R EY T JH AE K AH T,straitjacket,S T R EY T JH AE K AH T,['straitjacket']
1.0,1.0,student,stutent,S T UW T AH N T,student,S T UW D AH N T,"['student', 'straighten', 'mutant', 'students', 'staten', 'statement', 'pursuant', 'certainty', 'stockton', 'stanton']"
1.0,1.0,subpoena,subpena,S AH P IY N AH,subpoena,S AH P IY N AH,"['subpoena', 'sabina', 'serena', 'salina', 'selena', 'celina', 'sabrina', 'sabine', 'subpoenas', 'subpoenaed']"
1.0,1.0,subscribed,subjecribed,S AH B JH K R AY B D,subscribed,S AH B S K R AY B D,"['subscribed', 'subscriber', 'subscribes', 'subscribe']"
0.0,0.0,substitutions,subisitions,S AH B IH Z IH SH AH N Z,suppositions,S AH P AH Z IH SH AH N Z,"['suppositions', 'submissions']"
0.0,0.0,substitutions,substations,S AH B S T EY SH AH N Z,substation,S AH B S T EY SH AH N,"['substation', 'crustaceans']"
0.0,0.0,sugar,suger,S UW G ER,sucre,S UW K ER,"['sucre', 'cougar', 'sager', 'seeger', 'luger', 'super', 'souk', 'souter', 'suitor', 'sooner']"
1.0,1.0,superfluous,superfulous,S UW P ER F Y AH L AH S,superfluous,S UW P ER F L W AH S,['superfluous']
1.0,1.0,supersede,supercede,S UW P ER S IY D,supersede,S UW P ER S IY D,"['supersede', 'supersedes', 'superbly', 'proceed', 'superseded', 'superseding']"
1.0,1.0,swimwear,swim_wear,S W IH M W EH R,swimwear,S W IH M W EH R,"['swimwear', 'somewhere', 'swissair']"
0.0,0.0,sylph,slyph,S L IH F,slough,S L AH F,"['slough', 'slip', 'slick', 'sniff', 'cliff', 'stiff', 'slim', 'skiff', 'slit', 'slid']"
0.0,0.0,synchronization,syncorization,S IH NG K ER IH Z EY SH AH N,,,[]
0.0,1.0,tattoos,tattos,T AE T OW S,gatos,G AE T OW S,"['tarots', 'tatters', 'tattoos', 'titus', 'matisse', 'lattice', 'tattle', 'traps', 'tattered', 'tattooed']"
0.0,1.0,team,tem,T EH M,temme,T EH M,"['tam', 'tame', 'tim', 'time', 'tome', 'term', 'team', 'teem', 'rem', 'tremor']"
1.0,1.0,technically,techniquely,T EH K N IY K L IY,technically,T EH K N IH K L IY,"['technically', 'technically', 'techniques', 'technical', 'technique']"
1.0,1.0,test,tesst,T EH S T,test,T EH S T,"['test', 'taste', 'toast', 'rest', 'wrest', 'arrest', 'esther', 'ester', 'tress', 'tossed']"
1.0,1.0,test,ttest,T EH S T,test,T EH S T,"['test', 'taste', 'toast', 'rest', 'wrest', 'arrest', 'esther', 'ester', 'tress', 'tossed']"
0.0,0.0,tests,tets,T EH T S,debts,D EH T S,"['debts', 'tits', 'tights', 'totes', 'teats', 'tress', 'tots', 'tex', 'techs', 'toots']"
0.0,0.0,that,taht,T AE T,tat,T AE T,"['tat', 'tet', 'dat', 'tad', 'tit', 'tut', 'tight', 'rat', 'tout', 'tote']"
0.0,0.0,the,teh,T EH,tae,T EY,"['to', 'to', 'tie', 'thai', 'tai', 'toe', 'tow', 'ter', 'tea', 'tee']"
0.0,0.0,the,thw,TH W AH L Y UW,,,[]
0.0,1.0,themselves,theirselves,DH EH R S EH L V Z,theirselves,DH EH R S EH L V Z,"['themselves', 'themselves', 'yourselves', 'yourselves', 'ourselves']"
0.0,0.0,theoretical,teridical,T ER IH D IH K AH L,typical,T IH P IH K AH L,"['typical', 'tricycle', 'tyrannical', 'terrifically', 'atypical']"
0.0,0.0,theoretical,theridically,TH ER IH D IH K L IY,terrifically,T ER IH F IH K L IY,['terrifically']
0.0,0.0,theoretically,thredically,TH R EH D IH K L IY,radically,R AE D IH K L IY,"['radically', 'medically']"
0.0,0.0,this,ths,TH S,thew,TH UW,"['thew', 'thaw', 'thigh', 'ice', 'ass', 'esse', 'ace', 'us', 'terse', 'third']"
1.0,1.0,throughout,thruout,TH R UW AW T,throughout,TH R UW AW T,"['throughout', 'tryout', 'throughput', 'pruitt', 'trooped', 'thrashed', 'thrust', 'thrift', 'thruway', 'grouped']"
1.0,1.0,titillate,titalate,T IH T AH L EY T,titillate,T IH T AH L EY T,"['titillate', 'titanate', 'mitigate', 'distillate', 'interpolate', 'immolate', 'insulate', 'tittle', 'titillating', 'titillated']"
1.0,1.0,tomorrow,tommorrow,T UW M AA R OW,tomorrow,T UW M AA R OW,"['tomorrow', 'tomorrow', 'tomorrows', 'tamara', 'tomato', 'tomorrows', 'morrow']"
1.0,1.0,tomorrow,tomorow,T UW M AA R OW,tomorrow,T UW M AA R OW,"['tomorrow', 'tomorrow', 'tomorrows', 'tamara', 'tomato', 'tomorrows', 'morrow']"
0.0,1.0,tough,taff,T AE F,taff,T AE F,"['tiff', 'tap', 'turf', 'tough', 'tuff', 'raff', 'tack', 'calf', 'tab', 'toff']"
0.0,1.0,tragedy,tradegy,T R AE D AH JH IY,trilogy,T R IH L AH JH IY,"['trilogy', 'prodigy', 'tragedy', 'strategy']"
1.0,1.0,trouble,trubbel,T R AH B AH L,trouble,T R AH B AH L,"['trouble', 'treble', 'tribal', 'truffle', 'arable', 'double', 'table', 'tubal', 'dribble', 'tunnel']"
0.0,0.0,turned,tured,T UH R D,toured,T UH R D,"['toured', 'tours', 'moored', 'lured', 'toward', 'tarred', 'tiered', 'ted', 'todd', 'tod']"
0.0,0.0,two,teo,T EY OW,teo,T EY OW,"['kayo', 'mayo', 'trow', 'tate', 'tape', 'tail', 'tale', 'tame', 'take', 'trio']"
1.0,1.0,tyranny,tyrrany,T IH R AH N IY,tyranny,T IH R AH N IY,"['tyranny', 'tiffany', 'trainee', 'tyrannies', 'tammany', 'terence', 'terrence', 'terrance', 'tyrant', 'cyrano']"
1.0,1.0,unconscious,unconscience,AH N K AA N SH AH N S,unconscious,AH N K AA N SH AH S,"['unconscious', 'unconsciousness', 'conscience']"
0.0,0.0,unconstitutional,unconisitional,AH N K AH N IH Z IH SH AH N AH L,unconditional,AH N K AH N D IH SH AH N AH L,['unconditional']
0.0,0.0,unfortunately,unformanlly,AH N F AO R M AH N L IY,informally,IH N F AO R M AH L IY,['informally']
0.0,0.0,unfortunately,unfortally,AH N F AO R T AH L IY,informally,IH N F AO R M AH L IY,['informally']
1.0,1.0,unfortunately,unfortunently,AH N F AO R CH AH N AH N T L IY,unfortunately,AH N F AO R CH AH N AH T L IY,"['unfortunately', 'unfortunately']"
0.0,0.0,unintelligible,unentelegible,AH N EH N T AH L IY JH AH B AH L,,,[]
0.0,0.0,unnatural,unatourral,AH N AH T UH R AH L,unsubtle,AH N S AH T AH L,['unsubtle']
0.0,0.0,unnatural,unaturral,AH N AH T ER AH L,nuttal,N AH T AH L,"['guttural', 'internal', 'interval', 'unsettle', 'uncouple', 'maternal', 'unsubtle', 'paternal']"
1.0,1.0,unnatural,unnaturral,AH N N N AH CH ER AH L,unnatural,AH N N AE CH ER AH L,['unnatural']
0.0,0.0,uranium,uranisium,Y UW R AH N IH Z IY AH M,,,[]
1.0,1.0,utmost,upmost,AH P M OW S T,utmost,AH T M OW S T,"['utmost', 'uppermost', 'oppressed', 'approached', 'almost', 'post', 'amassed', 'upholster', 'riposte', 'dumbest']"
0.0,0.0,version,verison,V EH R IH S AH N,harrison,HH EH R IH S AH N,"['harrison', 'verizon', 'garrison', 'venison', 'morrison', 'morison', 'jettison', 'tennyson', 'harriman', 'sheridan']"
1.0,0.0,vinaigrette,vinagarette,V IH N AH G ER EH T,vinaigrette,V IH N AH G R EH T,['vinegar']
1.0,1.0,volley,volye,V AA L IY,volley,V AA L IY,"['volley', 'bali', 'folly', 'villi', 'valley', 'golly', 'mali', 'molly', 'mollie', 'jolly']"
0.0,0.0,voluntarism,volunteerism,V AO L AH N T IH R IH Z AH M,volunteerism,V AO L AH N T IH R IH Z AH M,['volunteerism']
1.0,1.0,voluptuous,volumptuous,V AA L AH M P CH AH W AH S,voluptuous,V AH L AH P CH AH W AH S,['voluptuous']
0.0,1.0,wait,waite,W EY T,weight,W EY T,"['weight', 'wait', 'waite', 'wade', 'weighed', 'wheat', 'white', 'wight', 'wet', 'whet']"
0.0,0.0,want,mant,M AE N T,mandt,M AE N T,"['meant', 'manned', 'mint', 'manner', 'manor', 'mount', 'mont', 'mashed', 'mapped', 'matched']"
1.0,1.0,ward,whard,W AO R D,ward,W AO R D,"['ward', 'wart', 'walled', 'wald', 'wars', 'wired', 'weird', 'wad', 'lord', 'warm']"
1.0,1.0,warlord,warloord,W AO R L UH R D,warlord,W AO R L AO R D,"['warlord', 'warlords', 'wallboard', 'warbled']"
0.0,0.0,wasting,wadting,W AO D T IH NG,watering,W AO T ER IH NG,"['watering', 'warding', 'wafting', 'wanting', 'awarding', 'warping', 'warming', 'shorting', 'marauding', 'warning']"
0.0,1.0,weaken,wicken,W IH K AH N,wiccan,W IH K AH N,"['wiccan', 'waken', 'woken', 'weaken', 'chicken', 'women', 'thicken', 'wicket', 'sicken', 'wicked']"
1.0,1.0,weird,wierd,W IH R D,weird,W IH R D,"['weird', 'willed', 'wired', 'ward', 'wind', 'whizzed', 'winged', 'cheered', 'sheared', 'neared']"
0.0,1.0,what,whaaat,W AA T,watt,W AA T,"['watt', 'wat', 'wad', 'what', 'white', 'wight', 'wet', 'whet', 'wit', 'witt', 'whit']"
1.0,1.0,wimp,whimp,W IH M P,wimp,W IH M P,"['wimp', 'limp', 'chimp', 'whims', 'wisp', 'pimp', 'whisper', 'shrimp', 'simper', 'crimp']"
