correct,in_candidates,correct_spelling,misspelling,phoneme_rep,suggested,suggested_phoneme,candidates
1.0,1.0,laid,layed,L EY D,laid,L EY D,"['laid', 'lade', 'wade', 'weighed', 'lead', 'lied', 'lead', 'led', 'late', 'lid']"
1.0,1.0,language,laguage,L AE G W IH JH,language,L AE NG G W IH JH,"['language', 'language', 'luggage', 'baggage', 'languish', 'lagging', 'anguish']"
1.0,1.0,languages,laguages,L AE G W IH JH IH Z,languages,L AE NG G W IH JH IH Z,"['languages', 'languishes']"
0.0,1.0,larvae,lavae,L AA V EY,lava,L AA V AH,"['lava', 'latte', 'larvae', 'larva', 'lobby', 'levy', 'levee', 'lover', 'levy', 'ave']"
0.0,0.0,last,lsat,EH L S AE T,allset,AO L S EH T,"['alsace', 'elbert', 'exit', 'elliott', 'elliot', 'eliot', 'elysee', 'elsa', 'elsie', 'ulster']"
1.0,1.0,lavatory,labatory,L AE B AH T AO R IY,lavatory,L AE V AH T AO R IY,"['lavatory', 'laboratory', 'laudatory', 'laboratories', 'lavatories', 'labrador', 'dilatory', 'aleatory']"
0.0,1.0,life,lief,L IY F,leaf,L IY F,"['leaf', 'leif', 'lief', 'leave', 'reef', 'leap', 'loaf', 'luff', 'life', 'leak', 'leek']"
0.0,0.0,learn,leanr,L IY N ER,leaner,L IY N ER,"['leaner', 'wiener', 'lena', 'lina', 'loner', 'leno', 'lino', 'lemur', 'learner', 'lerner']"
0.0,0.0,learn,leran,L EH R AH N,waren,W EH R AH N,"['lauren', 'loren', 'lesson', 'lessen', 'marron', 'lemon', 'lennon', 'lenin', 'leaden', 'sharon']"
0.0,0.0,learns,lerans,L EH R AH N Z,laurens,L AO R AH N Z,"['lessons', 'lessens', 'lemons', 'herons', 'leavens', 'barons', 'lions', 'lyons', 'mariners', 'lawrence', 'laurence']"
0.0,0.0,led,leaded,L EH D IH D,leaded,L EH D IH D,"['leaded', 'wedded', 'loaded', 'lauded', 'headed', 'bedded', 'larded', 'waded', 'shredded', 'whetted']"
0.0,0.0,legitimate,legitamate,L EH JH AH T AH M EY T,,,[]
1.0,1.0,leisure,liesure,L IY ZH ER,leisure,L IY ZH ER,"['leisure', 'leisure', 'seizure', 'leash', 'lever', 'leaver', 'leaguer', 'lemur', 'leaner', 'leaker']"
0.0,1.0,length,lenght,L EH NG T,lenger,L EH NG ER,"['length', 'lent', 'lest', 'left', 'langer', 'longed', 'linger', 'leapt', 'leaped', 'lank']"
1.0,1.0,level,levle,L EH V AH L,level,L EH V AH L,"['level', 'lovell', 'revel', 'leaven', 'bevel', 'devil', 'larval', 'several', 'label', 'ravel']"
1.0,1.0,levitate,levetate,L EH V AH T EY T,levitate,L EH V IH T EY T,"['levitate', 'meditate', 'vegetate', 'hesitate', 'devastate', 'levitating']"
1.0,1.0,levitated,levetated,L EH V AH T EY T IH D,levitated,L EH V IH T EY T IH D,"['levitated', 'levitating', 'devastated']"
1.0,0.0,levitates,levetates,L EH V AH T EY T S,levitates,L EH V IH T EY T S,"['levitating', 'hesitates', 'levitate']"
1.0,1.0,levitating,levetating,L EH V AH T EY T IH NG,levitating,L EH V AH T EY T IH NG,"['levitating', 'meditating', 'hesitating', 'levitated', 'devastating']"
0.0,1.0,libel,lible,L AY B AH L,leibel,L AY B AH L,"['libel', 'label', 'bible', 'liberal', 'tribal', 'wobble', 'rival', 'level', 'lovell', 'rabble']"
0.0,0.0,liaison,liason,L AY S AH N,liason,L AY S AH N,"['listen', 'lassen', 'lesson', 'lessen', 'lysine', 'lawson', 'loosen', 'lighten', 'lichen', 'liken']"
1.0,1.0,libel,libell,L AY B EH L,libel,L AY B EH L,"['libel', 'label', 'liable', 'lapel', 'rebel', 'lyell', 'bible', 'nobel', 'lysol', 'cowbell']"
0.0,1.0,library,libary,L AY B EH R IY,libel,L AY B EH L,"['libel', 'liberia', 'library', 'dewberry', 'libraries', 'blueberry', 'mulberry', 'tilbury', 'iberia', 'barry', 'berry', 'bury', 'barre', 'barrie']"
1.0,1.0,license,lisence,L AY Z AH N S,license,L AY S AH N S,"['license', 'licence', 'licenser', 'lightens', 'lichens', 'likens', 'wizened', 'lawrence', 'laurence', 'lozenge']"
0.0,1.0,license,lisense,L IH S EH N S,listens,L IH S AH N Z,"['listens', 'license', 'licence', 'listened', 'listener', 'defence', 'descent', 'dissent', 'descend', 'incense', 'incense']"
1.0,1.0,licensed,licenced,L AY S AH N S T,licensed,L AY S AH N S T,"['licensed', 'licenser', 'licensee', 'license', 'licence', 'licenses', 'licences', 'licensing', 'silenced', 'limonite']"
1.0,1.0,licensing,licencing,L AY S AH N S IH NG,licensing,L AY S AH N S IH NG,"['licensing', 'licenses', 'licences', 'licensed', 'licensee', 'licenser', 'silencing', 'licensees', 'lessening', 'listening']"
1.0,1.0,lieutenant,leutenant,L UW T EH N AH N T,lieutenant,L UW T EH N AH N T,"['lieutenant', 'lieutenants', 'tenant']"
0.0,0.0,like,liek,L IY K,leak,L IY K,"['leak', 'leek', 'lake', 'league', 'week', 'weak', 'wreak', 'reek', 'leap', 'lek', 'lech']"
0.0,0.0,like,liuke,L IY UW K,dziuk,JH IY UW K,"['luke', 'leak', 'leek', 'puke', 'leone', 'link', 'leon', 'liam', 'lank', 'leann']"
0.0,0.0,liked,liekd,L IY K D,leaked,L IY K T,"['leaked', 'leaker', 'leaks', 'leeks', 'leaned', 'leaky', 'leakey', 'recurred', 'lacquered', 'laker']"
1.0,1.0,likelihood,likelyhood,L AY K L IY HH UH D,likelihood,L AY K L IY HH UH D,"['likelihood', 'livelihood', 'livelihoods']"
1.0,1.0,linguistic,libguistic,L IH B G W IH S T IH K,linguistic,L IH NG G W IH S T IH K,"['linguistic', 'linguistics']"
1.0,1.0,linguistics,libguistics,L IH B G W IH S T IH K S,linguistics,L IH NG G W IH S T IH K S,"['linguistics', 'linguistic']"
1.0,1.0,liquefy,liquify,L IH K W AH F AY,liquefy,L IH K W AH F AY,"['liquefy', 'liquefied', 'liquids', 'liquid']"
0.0,1.0,literature,litature,L IH T AH CH ER,littler,L IH T AH L ER,"['littler', 'lytton', 'litton', 'little', 'literature', 'whitaker', 'latimer', 'litany', 'littler', 'listener']"
0.0,1.0,literature,literture,L IH T ER CH ER,litters,L IH T ER Z,"['litters', 'liturgy', 'littered', 'littler', 'literature', 'littler', 'literal', 'littoral', 'literate', 'littering']"
1.0,1.0,little,littel,L IH T AH L,little,L IH T AH L,"['little', 'whittle', 'lytton', 'litton', 'tittle', 'kittle', 'lateral', 'littler', 'ladle', 'literate']"
0.0,1.0,lively,livley,L IH V L IY,lavely,L EY V L IY,"['lovely', 'lively', 'livery', 'livelier', 'lamely', 'lily', 'lilly', 'lillie', 'wrigley', 'legree']"
1.0,1.0,loneliness,lonelyness,L OW N L IY N AH S,loneliness,L OW N L IY N AH S,"['loneliness', 'liveliness', 'holiness']"
0.0,1.0,lonely,lonley,L AA N L IY,linley,L IH N L IY,"['lonely', 'conley', 'largely', 'lolly', 'langley', 'lushly', 'lamely', 'lovely', 'lively', 'likely']"
0.0,0.0,only,lonly,L AA N L IY,linley,L IH N L IY,"['lonely', 'conley', 'largely', 'lolly', 'langley', 'lushly', 'lamely', 'lovely', 'lively', 'likely']"
0.0,1.0,losing,loosing,L UW S IH NG,loosing,L UW S IH NG,"['loosing', 'losing', 'looping', 'looting', 'leasing', 'lessing', 'looming', 'looses', 'lucid', 'using']"
0.0,1.0,love,loev,L OW V,wove,W OW V,"['wove', 'lobe', 'loeb', 'loaf', 'rove', 'lev', 'love', 'live', 'leave', 'lave']"
0.0,0.0,love,lveo,L V IY OW,lorio,L AO R IY OW,"['livia', 'leo', 'oleo', 'lugo', 'louise', 'luis', 'ludo', 'audio', 'trio', 'cleo', 'clio']"
0.0,0.0,love,lvoe,L V OW,luo,L W OW,"['leo', 'servo', 'low', 'lowe', 'loewe', 'lower', 'liver', 'lover', 'oboe', 'limo']"
1.0,1.0,lying,lieing,L AY IH NG,lying,L AY IH NG,"['lying', 'laying', 'lowing', 'shying', 'tying', 'vying', 'sighing', 'buying', 'dying', 'dyeing']"
0.0,1.0,marked,maked,M EY K T,mucked,M AH K T,"['maker', 'mocked', 'baked', 'raked', 'makes', 'faked', 'caked', 'mayotte', 'marked', 'braked']"
0.0,1.0,magnolia,magolia,M AH G OW L Y AH,mughniyeh,M AH G N IH Y AH,"['magnolia', 'mongolia']"
1.0,1.0,maintenance,maintainance,M EY N T EY N AH N S,maintenance,M EY N T AH N AH N S,"['maintenance', 'maintenance']"
1.0,1.0,maintenance,maintainence,M EY N T EY N AH N S,maintenance,M EY N T AH N AH N S,"['maintenance', 'maintenance']"
0.0,1.0,maintenance,maintance,M EY N T AH N S,maintains,M EY N T EY N Z,"['maintains', 'mountains', 'maintenance', 'sentence', 'maintained', 'mountainous', 'mainland', 'immanence', 'imminence', 'menton']"
1.0,1.0,maintenance,maintenence,M EY N T N AH N S,maintenance,M EY N T N AH N S,"['maintenance', 'maintenance', 'faintness', 'mountainous']"
0.0,1.0,majority,marjority,M AA R JH R AH T IY,marketi,M AA R K AH T IY,"['margaret', 'majority', 'marjorie', 'marjory']"
0.0,0.0,make,amke,AE M K IY,ehmke,EH M K IY,"['aramco', 'anarchy', 'amphorae', 'ramsey', 'ramsay', 'empty', 'emcee', 'amie', 'amway', 'amoco']"
0.0,0.0,make,mkae,M AH K EY,mckay,M AH K EY,"['mckay', 'mckee', 'mucky', 'mccoy', 'macaw', 'macau', 'macao', 'mcgee', 'muggy', 'mickey', 'micky', 'mickie']"
0.0,0.0,make,mkea,M AH K IY,mckee,M AH K IY,"['mckee', 'mucky', 'mckay', 'mcgee', 'muggy', 'mickey', 'micky', 'mickie', 'murky', 'mccoy']"
0.0,0.0,makes,makse,M AE K S IY,maxi,M AE K S IY,"['maxi', 'moxie', 'taxi', 'waxy', 'maxed', 'sexy', 'max', 'macs', 'macks', 'massey']"
0.0,0.0,makes,mkaes,M AH K EY Z,mckee's,M AH K IY Z,"['macaws', 'decays', 'mccain', 'malays', 'muggers', 'mochas', 'makers', 'makos', 'mckay', 'buckeyes']"
0.0,0.0,making,amking,AE M K IH NG,asking,AE S K IH NG,"['asking', 'ramping', 'ranking', 'anchoring', 'smirking', 'acting', 'allying', 'racking', 'wracking', 'working']"
0.0,1.0,making,mkaing,M AH K EY NG,mucking,M AH K IH NG,"['mucking', 'mccain', 'mugging', 'making', 'mocking', 'mckay', 'mekong', 'lucking', 'bucking', 'tucking']"
0.0,1.0,mammal,mamal,M AH M AA L,gamal,G AH M AA L,"['jamal', 'mccall', 'mammal', 'muffle', 'pummel', 'muscle', 'mussel', 'muddle', 'laval', 'muzzle']"
1.0,1.0,mammalian,mamalian,M AH M AA L Y AH N,mammalian,M AH M EY L Y AH N,"['mammalian', 'somalian', 'medallion', 'mammalian', 'somalia', 'amalia']"
1.0,1.0,management,managment,M AE N AE G M AH N T,management,M AE N IH JH M AH N T,"['management', 'management']"
0.0,0.0,manoeuvre,manouver,M AH N UW V ER,maneuver,M AH N UW V ER,"['minerva', 'munster', 'remover', 'conveyor', 'mover']"
0.0,0.0,manoeuvre,manuever,M AE N Y UW EH V ER,,,[]
0.0,0.0,manoeuvrability,manoeuverability,M AH N UW V ER AH B IH L IH T IY,maneuverability,M AH N UW V ER AH B IH L IH T IY,[]
0.0,0.0,manoeuvrability,manouverability,M AH N UW V ER AH B IH L IH T IY,maneuverability,M AH N UW V ER AH B IH L IH T IY,[]
0.0,0.0,manoeuvrable,manouverable,M AH N UW V ER AH B AH L,maneuverable,M AH N UW V ER AH B AH L,[]
0.0,0.0,manoeuvres,manouvers,M AH N UW V ER Z,maneuvers,M AH N UW V ER Z,['movers']
0.0,0.0,manoeuvres,manuevers,M AE N Y UW EH V ER Z,,,[]
1.0,1.0,manufacture,manufature,M AE N Y AH F EY CH ER,manufacture,M AE N Y AH F AE K CH ER,['manufacture']
1.0,1.0,manufactured,manufatured,M AE N Y AH F EY CH ER D,manufactured,M AE N Y AH F AE K CH ER D,"['manufactured', 'manufacture']"
1.0,1.0,manufacturing,manufaturing,M AE N Y AH F EY CH ER IH NG,manufacturing,M AE N Y AH F AE K CH ER IH NG,['manufacturing']
0.0,0.0,wear,mear,M IH R,mere,M IH R,"['mere', 'mir', 'meir', 'mare', 'mill', 'mil', 'meir', 'mire', 'mar', 'more', 'moore']"
1.0,1.0,marketing,marketting,M AA R K EH T IH NG,marketing,M AA R K AH T IH NG,"['marketing', 'marketeer', 'marketed', 'marking', 'marquette', 'remarking', 'earmarking']"
0.0,0.0,marriage,marrage,M ER AA ZH,mirage,M ER AA ZH,"['mirage', 'garage', 'barrage', 'raj', 'mop', 'mam', 'malm', 'moll', 'mon', 'mas', 'maas']"
0.0,0.0,marriage,marraige,M ER EY JH,morays,M ER EY Z,"['moraine', 'merengue', 'midge', 'maze', 'maize', 'mays', 'maj', 'madge', 'made', 'maid']"
1.0,1.0,married,marryied,M EH R IY D,married,M EH R IY D,"['married', 'merrier', 'varied', 'marries', 'buried', 'harried', 'ferried', 'carried', 'parried', 'meld']"
1.0,1.0,mathematician,mathmatician,M AE TH M AH T IH SH AH N,mathematician,M AE TH AH M AH T IH SH AH N,"['mathematician', 'mathematicians']"
0.0,0.0,mathematicians,matheticians,M AH TH EH T IH SH AH N Z,,,[]
1.0,1.0,mathematicians,mathmaticians,M AE TH M AH T IH SH AH N Z,mathematicians,M AE TH AH M AH T IH SH AH N Z,"['mathematicians', 'mathematician']"
1.0,1.0,mathematics,mathamatics,M AE TH AH M AE T IH K S,mathematics,M AE TH AH M AE T IH K S,"['mathematics', 'mathematic', 'mathematical', 'mathematically']"
1.0,1.0,medieval,medeival,M IH D IY V AH L,medieval,M IH D IY V AH L,"['medieval', 'medieval', 'medieval', 'bedevil', 'medial', 'meridian', 'middle']"
1.0,1.0,medicine,medacine,M EH D AH S IY N,medicine,M EH D AH S AH N,"['medicine', 'madison', 'kerosene', 'mezzanine', 'melamine', 'miocene', 'medicines', 'medici', 'modesty', 'medically']"
1.0,1.0,member,memeber,M EH M IY B ER,member,M EH M B ER,"['member', 'memory', 'merrier', 'messier', 'remember', 'memories', 'memorize', 'temblor', 'members', 'ember']"
1.0,1.0,mentioned,maintioned,M EY N SH AH N D,mentioned,M EH N SH AH N D,"['mentioned', 'mainland', 'mentions', 'mainland', 'maintained', 'maitland', 'ancient', 'mention', 'motioned', 'mansion']"
1.0,1.0,messenger,messanger,M EH S EY N JH ER,messenger,M EH S AH N JH ER,"['messenger', 'messenger', 'messengers', 'stranger', 'messiaen', 'endanger', 'manger']"
1.0,1.0,metallic,metalic,M AH T AE L IH K,metallic,M AH T AE L IH K,"['metallic', 'metallica', 'mechanic', 'italic', 'botanic', 'satanic', 'melodic']"
1.0,0.0,metallurgic,metalurgic,M EH T AH L ER JH IH K,metallurgic,M EH T AH L ER JH IH K,"['metallurgy', 'metalwork', 'metabolic', 'metallurgical']"
1.0,1.0,metallurgical,metalurgical,M EH T AH L ER JH IH K AH L,metallurgical,M EH T AH L ER JH IH K AH L,['metallurgical']
1.0,1.0,metallurgy,metalurgy,M EH T AH L ER JH IY,metallurgy,M EH T AH L ER JH IY,"['metallurgy', 'metalwork']"
1.0,1.0,metamorphosis,metamorphysis,M EH T AH M AO R F AH S AH S,metamorphosis,M EH T AH M AO R F AH S AH S,['metamorphosis']
1.0,1.0,midwives,midwifes,M IH D W AY F S,midwives,M IH D W AY V Z,"['midwives', 'midwifery', 'midwife', 'midlife', 'midwest']"
0.0,0.0,milieu,mileau,M IH L OW,mellow,M EH L OW,"['mellow', 'mallow', 'milo', 'miro', 'miro', 'millie', 'millay', 'miller', 'minnow', 'below', 'billow']"
0.0,0.0,milieu,mileu,M IH L UW,mailloux,M EH L UW,"['miller', 'millay', 'millie', 'milch', 'milne', 'mills', 'mils', 'milled', 'milt', 'milk']"
1.0,1.0,military,millitary,M IH L AH T EH R IY,military,M IH L AH T EH R IY,"['military', 'military', 'monetary', 'dilatory', 'solitary', 'missionary', 'cemetery', 'cometary', 'ministry', 'metairie']"
1.0,1.0,millennium,milennium,M AH L EH N IY AH M,millennium,M AH L EH N IY AH M,"['millennium', 'millennia', 'millenniums', 'millennial', 'polonium', 'selenium', 'malarial', 'malaria']"
1.0,1.0,millennium,millenium,M AH L IY N IY AH M,millennium,M AH L EH N IY AH M,"['millennium', 'selenium', 'polonium', 'millennia', 'millenniums', 'molina']"
1.0,0.0,millipede,millepede,M IH L AH P IY D,millipede,M IH L AH P IY D,"['milkweed', 'philippine', 'mislead']"
1.0,1.0,miniature,minature,M IH N AH CH UH R,miniature,M IH N IH CH UH R,"['miniature', 'miniature', 'mature']"
1.0,1.0,ministry,ministery,M IH N IH S T R IY,ministry,M IH N IH S T R IY,"['ministry', 'ministry', 'minister', 'ministries', 'ministers', 'ministering', 'chemistry', 'miniseries', 'minstrel', 'palmistry']"
0.0,1.0,minuscule,miniscule,M IH N IH S K Y UW L,miniscule,M IH N IH S K Y UW L,['minuscule']
1.0,1.0,miscellaneous,miscelaneous,M IH S AH L EY N IY AH S,miscellaneous,M IH S AH L EY N IY AH S,"['miscellaneous', 'miscellany']"
1.0,1.0,miscellaneous,miscellanious,M IH S AH L EY N IY AH S,miscellaneous,M IH S AH L EY N IY AH S,"['miscellaneous', 'miscellany']"
1.0,1.0,miscellaneous,miscellanous,M IH S AH L AE N AH S,miscellaneous,M IH S AH L EY N IY AH S,['miscellaneous']
1.0,1.0,mischievous,mischeivous,M IH S CH AY V AH S,mischievous,M IH S CH AH V AH S,['mischievous']
0.0,0.0,mischievous,mischevious,M IH S K EH V IY AH S,,,[]
0.0,0.0,mischievous,mischievious,M IH S CH IY EH V IY AH S,,,[]
0.0,0.0,misdemeanour,misdameanor,M IH S D EY M IY N ER,misdemeanor,M IH S D AH M IY N ER,[]
0.0,0.0,misdemeanour,misdemenor,M IH S D AH M EH N ER,misdemeanor,M IH S D AH M IY N ER,[]
0.0,0.0,misdemeanours,misdameanors,M IH S D EY M IY N ER Z,misdemeanors,M IH S D AH M IY N ER Z,[]
0.0,0.0,misdemeanours,misdemenors,M IH S D AH M EH N ER Z,misdemeanors,M IH S D AH M IY N ER Z,[]
1.0,1.0,misogynist,mysogynist,M IH Z AH JH IH N IH S T,misogynist,M IH Z AH JH IH N IH S T,['misogynist']
1.0,1.0,misogyny,mysogyny,M AY Z AH JH IH N IY,misogyny,M IH Z AH JH IH N IY,['misogyny']
1.0,1.0,missile,missle,M IH S AH L,missile,M IH S AH L,"['missile', 'missal', 'muscle', 'mussel', 'mosul', 'mitchell', 'michel', 'mitchel', 'whistle', 'middle']"
1.0,1.0,missile,misile,M IH S AH L,missile,M IH S AH L,"['missile', 'missal', 'muscle', 'mussel', 'mosul', 'mitchell', 'michel', 'mitchel', 'whistle', 'middle']"
1.0,1.0,misspelling,mispelling,M IH S P EH L IH NG,misspelling,M IH S P EH L IH NG,"['misspelling', 'dispelling', 'misspelling', 'despairing', 'misspells', 'misspelled', 'expelling', 'compelling', 'misleading', 'displaying']"
1.0,0.0,mizzen,missen,M IH S AH N,mizzen,M IH Z AH N,"['mason', 'mawson', 'moisten', 'listen', 'missile', 'missal', 'mitten', 'mission', 'listener', 'christen']"
0.0,1.0,model,modle,M OW D AH L,modal,M OW D AH L,"['modal', 'motile', 'medal', 'meddle', 'muddle', 'middle', 'mogul', 'model', 'mobile', 'mobil']"
0.0,0.0,moment,moent,M OW N T,moaned,M OW N D,"['moaned', 'meant', 'mint', 'mount', 'mont', 'moped', 'wont', ""won't"", 'mono', 'moans']"
1.0,1.0,monasteries,monestaries,M AA N AH S T EH R IY Z,monasteries,M AA N AH S T EH R IY Z,"['monasteries', 'monastery', 'monetary']"
0.0,1.0,monetary,monestary,M OW N S T EH R IY,monastery,M AA N AH S T EH R IY,"['monastery', 'monetary', 'momentary', 'ministry', 'ministry']"
0.0,1.0,money,moeny,M AA AH N IY,marney,M AA R N IY,"['manet', 'money', 'mani', 'many', 'mana', 'mini', 'minnie', 'mommy', 'moroni', 'meany']"
0.0,0.0,monolithic,monolite,M AA N AH L AY T,monolith,M AA N AH L IH TH,"['monolith', 'moonlight', 'mennonite', 'monologue', 'maronite', 'monotype', 'monitored', 'monzonite', 'monitors', 'monocle']"
0.0,0.0,more,mroe,M R OW,moreau,M ER OW,"['moreau', 'grow', 'gro', 'bro', 'trow', 'mayo', 'fro', 'crow', 'throw', 'pro']"
0.0,0.0,more,omre,AA M R AH,imre,IH M R AH,"['opera', 'ana', 'emma', 'ami', 'irma', 'erma', 'allah', 'aga', 'asa', 'ossa']"
1.0,1.0,mortgage,morgage,M AO R G IH JH,mortgage,M AO R G IH JH,"['mortgage', 'mortgage', 'mortgaged', 'morgues', 'morgan', 'morgen', 'forgive', 'morphing', 'portage', 'shortage']"
0.0,0.0,motivated,motiviated,M OW T IH V IY EY T IH D,,,[]
1.0,1.0,movie,movei,M UW V EY,movie,M UW V IY,"['movie', 'mover', 'moved', 'moves', 'movers', 'move', 'mooney', 'moody', 'hoover', 'suva']"
0.0,1.0,mucous,mucuous,M Y UW K Y UW AH S,mucus,M Y UW K AH S,"['mucus', 'mucous']"
0.0,0.0,municipalities,muncipalities,M AH N S IH P AE L IH T IY Z,,,[]
0.0,0.0,municipality,muncipality,M AH N S IH P AE L IH T IY,,,[]
0.0,0.0,murder,muder,M Y UW D ER,mugar,M Y UW G ER,"['tudor', 'mueller', 'mute', 'muse', 'meuse', 'viewed', 'feud', 'mule', 'cued', 'hued']"
0.0,1.0,murdering,mudering,M Y UW D ER IH NG,muting,M Y UW T IH NG,"['muting', 'musing', 'feuding', 'amusing', 'murdering', 'musings']"
0.0,1.0,mussels,muscels,M AH S AH L Z,muscles,M AH S AH L Z,"['muscles', 'mussels', 'muzzles', 'missiles', 'muscled', 'muffles', 'tussles', 'hustles', 'muddles', 'morsels']"
0.0,1.0,myriad,myraid,M IH R EY D,mirrored,M IH R ER D,"['mirrored', 'married', 'milled', 'myriad', 'millard', 'wearied', 'berate', 'mermaid', 'mirrors', 'deride']"
0.0,1.0,myself,mysef,M AY S EH F,massif,M AE S IH F,"['massif', 'massif', 'myself', 'bicep', 'mosel', 'thyself', 'midas', 'minus', 'mice']"
1.0,1.0,mysterious,misterious,M IH S T IH R IY AH S,mysterious,M IH S T IH R IY AH S,"['mysterious', 'mistress', 'listeria', 'mistrust', 'mistresses', 'mysteriously']"
1.0,1.0,mysterious,misteryous,M IH S T IH R Y AH S,mysterious,M IH S T IH R IY AH S,"['mysterious', 'mistress', 'mistrust', 'mysteriously']"
0.0,0.0,mysterious,mysterous,M IH S T ER AH S,mistress,M IH S T R AH S,"['mistress', 'misters', 'mysteries', 'mystics', 'mistral', 'mistakes', 'misstates', 'missteps', 'mystery', 'boisterous']"
1.0,1.0,mystery,mistery,M IH S T ER IY,mystery,M IH S T ER IY,"['mystery', 'mastery', 'history', 'misters', 'musty', 'mists', 'mysteries', 'misty', 'mister', 'history']"
0.0,0.0,natural,naturual,N AH CH UH R UW AH L,,,[]
1.0,1.0,naturally,naturaly,N AE CH R AH L IY,naturally,N AE CH R AH L IY,"['naturally', 'naturally', 'natalie', 'natural', 'nationally', 'naturalists', 'neutrally', 'natural', 'unnaturally', 'naturalize']"
0.0,1.0,naturally,naturely,N EY CH ER L IY,neighbourly,N EY B ER L IY,"['neighbourly', 'namely', 'naturally', 'unnaturally', 'nasally', 'painterly', 'waverley', 'natures', 'natured', 'natural']"
0.0,0.0,naturally,naturually,N AH CH UH R UW AH L IY,,,[]
0.0,0.0,necessarily,neccesarily,N EH K S EH S ER AH L IY,,,[]
0.0,0.0,necessarily,neccessarily,N EH K S EH S ER AH L IY,,,[]
1.0,1.0,necessarily,necesarily,N EH S AH S EH R AH L IY,necessarily,N EH S AH S EH R AH L IY,"['necessarily', 'necessary', 'unnecessarily']"
1.0,1.0,necessarily,nessasarily,N EH S AH S EH R AH L IY,necessarily,N EH S AH S EH R AH L IY,"['necessarily', 'necessary', 'unnecessarily']"
0.0,0.0,necessary,neccesary,N EH K S EH S ER IY,accessory,AE K S EH S ER IY,['accessory']
0.0,0.0,necessary,neccessary,N EH K S EH S ER IY,accessory,AE K S EH S ER IY,['accessory']
1.0,1.0,necessary,necesary,N EH S AH S EH R IY,necessary,N EH S AH S EH R IY,"['necessary', 'emissary', 'ancillary', 'necessarily', 'unnecessary']"
0.0,0.0,need,ened,EH N D,end,EH N D,"['end', 'and', 'and', 'owned', 'earned', 'enter', 'render', 'wren', 'aired', 'erred']"
1.0,1.0,negligible,neglible,N EH G L AH B AH L,negligible,N EH G L AH JH AH B AH L,"['negligible', 'negligible']"
1.0,1.0,negligible,negligable,N EH G L IH G AH B AH L,negligible,N EH G L IH JH AH B AH L,"['negligible', 'negligible']"
1.0,1.0,negotiate,negociate,N IH G OW S IY EY T,negotiate,N IH G OW SH IY EY T,"['negotiate', 'negotiator', 'negotiate', 'dissociate', 'negotiates']"
1.0,1.0,negotiation,negociation,N IH G OW S IY EY SH AH N,negotiation,N IH G OW SH IY EY SH AH N,"['negotiation', 'dissociation', 'negotiations']"
0.0,0.0,negotiation,negotation,N EH G AH T EY SH AH N,meditation,M EH D AH T EY SH AH N,"['meditation', 'vegetation', 'hesitation', 'recitation', 'sanitation', 'connotation', 'equitation']"
0.0,0.0,neighbour,neigbour,N AY G B AW R,neibauer,N AY B AW ER,[]
0.0,1.0,neighbouring,neigbouring,N AY G B ER IH NG,numbering,N AH M B ER IH NG,"['numbering', 'neighbouring']"
0.0,0.0,neighbours,neigbours,N AY G B AW R Z,,,[]
0.0,0.0,next,enxt,EH NG K S T,angst,AA NG K S T,"['angst', 'ranks', 'rinks', 'punks', 'pinks', 'sinks', 'kinks', 'links', 'lynx', 'axed']"
0.0,1.0,niece,neice,N IY S,nice,N IY S,"['nice', 'niece', 'knees', 'ness', 'nurse', 'nice', 'gneiss', 'noyce', 'nous', 'noose']"
1.0,1.0,nickel,nickle,N IH K AH L,nickel,N IH K AH L,"['nickel', 'nickle', 'knuckle', 'nicole', 'nichole', 'nipple', 'pickle', 'nibble', 'sickle', 'fickle']"
1.0,1.0,nineteenth,ninteenth,N IH N T IY N TH,nineteenth,N AY N T IY N TH,"['nineteenth', 'ninetieth', 'fifteenth', 'nineteen', 'ernestine', 'nicotine']"
1.0,1.0,ninety,ninty,N IH N T IY,ninety,N AY N T IY,"['ninety', 'nifty', 'wintry', 'mindy', 'nunnery', 'lindy', 'nitty', 'inti', 'ninny', 'windy']"
0.0,1.0,ninth,nineth,N IH N IH TH,nemeth,N EY M IH TH,"['ninth', 'kenneth', 'beneath', 'ninon', 'zenith', 'ninny', 'linnet', 'niches', 'lilith', 'pinning']"
0.0,1.0,north,noth,N AA TH,knoth,N AA TH,"['neth', 'north', 'not', 'knot', 'knopf', 'nod', 'goth', 'nom', 'notch', 'knob']"
1.0,1.0,northeastern,northereastern,N AO R DH ER IY S T ER N,northeastern,N AO R TH IY S T ER N,['northeastern']
0.0,1.0,northern,northen,N AO R TH AH N,northam,N AO R TH AH M,"['norton', 'norman', 'nathan', 'northrop', 'northrup', 'northern', 'morton', 'shorten', 'morgan', 'morgen']"
0.0,1.0,northern,nothern,N AH DH ER N,cothern,K AH DH ER N,"['southern', 'northern', 'southerner', 'nadine', 'mothers', 'laverne', 'govern', 'nunnery', 'nether', 'nutters']"
0.0,0.0,not,nto,EH N T UW,unto,AH N T UW,"['unto', 'into', 'into', 'onto', 'onto', 'enter', 'untrue', 'renter', 'undo', 'undue']"
0.0,0.0,note,onot,OW N AO T,onate,OW N EY T,"['snot', 'snort', 'annette', 'rona', 'innate', 'omit', 'inert', 'inuit', 'ovate', 'snore']"
